id,experiment,model,disease,variable,tag,score,ranking
2675,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,932
2501,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,933
2477,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,934
2582,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,935
2796,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,936
2939,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,937
2631,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,938
2467,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,939
3112,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,940
2437,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,941
3199,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,942
3302,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,943
2688,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,944
3104,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,945
3144,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,946
3069,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,947
3294,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,948
2697,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,949
3013,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,950
2845,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,951
3156,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,952
2669,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,953
2736,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,954
2901,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,955
3320,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,956
2431,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,957
3260,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,958
2680,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,959
3313,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,960
2463,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,961
2662,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,962
3263,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,963
3315,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,964
3239,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,965
3191,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,966
3091,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,967
3229,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,968
3262,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,969
2737,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,970
2686,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,971
2960,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,972
2714,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,973
2357,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,974
2988,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,975
3083,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,976
3286,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,977
2440,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,978
2739,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,979
2670,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,980
3148,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,981
2798,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,982
2707,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,983
2682,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,984
2860,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,985
3028,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,986
3202,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,987
2491,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,988
2614,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,989
3151,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,990
2481,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,991
2482,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,992
2892,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,993
2982,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,994
2494,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,995
2355,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,996
2620,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,997
2536,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,998
3253,h-05-single-answer-2-confidence,gpt-4o-mini,lepto,rainfall,0.0,0.0,999
2278,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,1
1864,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,1.0,2
1995,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,1.0,3
2303,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,1.0,4
2234,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,5
1833,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,6
1913,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,7
2226,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,8
1837,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,1.0,9
1960,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.9375,10
2079,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.9375,11
2135,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,12
2284,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.8125,13
2217,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,14
2021,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,15
2209,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,16
2182,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,17
2294,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.8125,18
1850,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.8125,19
2117,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,20
2037,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,21
1887,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.8125,22
1905,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.8125,23
1907,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,24
2168,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,25
1968,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,26
2306,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,27
1878,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,28
1820,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,29
2195,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,30
2009,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,31
2216,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,32
2263,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,33
1941,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,34
2074,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,35
1845,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,36
1810,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,37
2183,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,38
2266,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,39
1937,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,40
1989,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,41
2336,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,42
1974,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,43
2106,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,44
1900,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,45
2141,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,46
1994,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,47
2308,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,48
2054,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,49
1818,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,50
1938,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,51
2121,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,52
1918,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,53
2196,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,54
2003,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,55
2070,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,56
1987,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,57
2275,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,58
2137,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,59
2180,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,60
2214,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,61
1834,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,62
2305,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,63
2295,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,64
2019,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,65
1839,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,66
2040,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,67
2339,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,68
2315,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,69
2147,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,70
1867,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,71
2002,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,72
1877,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,73
2235,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,74
1955,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,75
1804,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,76
2287,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,77
2145,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,78
1948,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,79
2200,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,80
1858,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,81
2260,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,82
2058,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,83
2030,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,84
1959,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,85
1806,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,86
2048,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,87
1939,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,88
2265,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,89
2222,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,90
1958,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,91
2119,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,92
2052,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,93
2044,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,94
1975,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,95
1893,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,96
2130,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,97
1925,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,98
2134,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,99
2237,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,100
2259,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,101
2110,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,102
2136,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,103
1859,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,104
2103,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,105
2281,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,106
2184,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,107
2262,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,108
1916,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,109
1836,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,110
2031,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,111
2039,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,112
2207,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,113
1860,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.75,114
2233,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.75,115
1920,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.6875,116
2013,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.6875,117
1873,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.6875,118
2006,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.6875,119
2095,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.6875,120
2250,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.625,121
1919,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,122
2276,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,123
2277,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,124
2086,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,125
1992,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,126
2298,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,127
2314,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,128
1956,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,129
2097,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,130
2186,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,131
2042,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,132
2187,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,133
1829,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,134
2335,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,135
2334,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,136
2289,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,137
2190,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,138
2213,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,139
2096,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,140
2069,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,141
1910,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,142
2330,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,143
2310,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,144
2102,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,145
2181,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,146
1980,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,147
2205,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,148
2309,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,149
2256,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,150
2172,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,151
2020,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,152
2282,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,153
1947,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,154
1962,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,155
2129,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,156
1805,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,157
2076,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,158
2111,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,159
2319,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,160
2246,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,161
2261,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,162
2313,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,1.0,0.5625,163
2258,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,164
2162,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,165
2243,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,166
2177,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,167
2004,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,168
1985,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,169
2057,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,170
2203,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,171
2143,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,172
1888,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5625,173
1976,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,174
1978,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,175
2238,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,176
2317,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,177
1856,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,178
2101,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,179
2025,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,180
1908,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,181
2329,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,182
2160,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,183
2149,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,184
1977,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,185
2232,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,186
1990,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,187
1808,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,188
1943,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,189
2122,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,190
2156,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,191
2077,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,192
2206,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,193
2167,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,194
2210,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,195
2240,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,196
1876,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,197
2032,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,198
1940,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,199
2082,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,200
1904,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,201
2247,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,202
1927,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,203
2018,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,204
1880,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,205
2173,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,206
2316,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,207
2293,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,208
1952,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,209
2161,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,210
1881,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,211
1830,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,212
2067,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,213
1926,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,214
2099,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,215
1969,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,216
1874,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,217
2011,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,218
2104,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,219
1894,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,220
2273,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,221
2139,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,222
1823,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,223
2154,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,224
2142,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,225
2055,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,226
1807,h-05-single-answer-2-confidence,gpt-4o-mini,rvf,rainfall,0.0,0.5,227
